xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[0.36467924 0.99770232 0.0274582 ]mse:0.0011479485617428035,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[ 0.39009929  0.99744379 -0.45698282  0.0285769 ]mse:0.0008192884250464906
0.0,0.1214939688526189,0.3646792350624895,0.3500703768003283
3.3679999999994834,0.1945605878336638,0.3603184999997788,0.36185864695119047
6.738999999999578,0.2359566927853821,0.3529398465699501,0.370103776579004
10.103000000000064,0.272365315212797,0.3426795987705155,0.37477209748395174
13.470000000000256,0.2992977208440354,0.3296445797349736,0.3759014948118503
16.833999999999833,0.3207438956985401,0.314011503583092,0.3735399888411769
29.92299999999977,0.3611425041453978,0.2318365502800229,0.3330778245060414
33.271999999999935,0.3641349936599798,0.206370469738009,0.31545160253727955
36.63599999999951,0.3661299866697011,0.1794283055819494,0.2951435315545774
40.021999999999935,0.3623893747764736,0.1511846246743551,0.2723027411315056
43.38900000000013,0.3569031439997399,0.122237920582181,0.24745438542907522
46.76500000000033,0.3524144097278668,0.0926133296532987,0.22066924547453015
50.13900000000013,0.3426888188054751,0.0626684501762768,0.19230927056009342
53.50500000000011,0.3292226159898559,0.0327187865691347,0.1627212541836492
56.86799999999948,0.3082751893877816,0.0029766342733255,0.1321628157093441
60.22999999999956,0.2800959131254673,-0.0263256079331183,0.10091633687812707
63.59900000000016,0.2444354130766979,-0.0550128270084001,0.06920668987937965
66.96100000000024,0.1888249829307149,-0.0827321411156784,0.03746461890396775
70.30500000000029,0.0948109373475956,-0.1091830097518434,0.006086671403667944
83.71399999999994,-0.2306222973632018,-0.2001103833464945,-0.11224522948572932
87.10300000000007,-0.2602978183828071,-0.2184038321230605,-0.13895430309715395
90.47699999999986,-0.2797490002275904,-0.234459484032852,-0.16379637975877373
93.85300000000008,-0.2887264687713366,-0.2482659557418829,-0.18670545825048646
97.27199999999992,-0.3011951750820951,-0.2598600428067742,-0.20773699346666377
100.63699999999972,-0.3076789023636895,-0.2688618808233876,-0.2261474525478015
104.01400000000012,-0.3071801541112592,-0.2754525019774814,-0.24220786874633857
107.38100000000033,-0.3114195142569171,-0.2795680787504385,-0.25570429702734904
110.7479999999996,-0.306930779985044,-0.2812343174651932,-0.26660608980662875
114.1239999999998,-0.3001976785772344,-0.2804693989844029,-0.274875263820657
117.4960000000001,-0.3021926715869558,-0.27731488117527,-0.2804429761197667
120.86099999999988,-0.283489612120818,-0.271848804025053,-0.28331184003846754
133.46900000000005,-0.2485772344506941,-0.2323791809377258,-0.27079880715643273
136.83799999999974,-0.2338641610039991,-0.2173122013148614,-0.2615797611721635
140.1959999999999,-0.2189017134310888,-0.2006769941152871,-0.2501381750305929
143.60199999999986,-0.2059342588678999,-0.1823250077227818,-0.2363831739405153
146.96699999999964,-0.1804980979939525,-0.1629098097715732,-0.2208306789237768
150.34000000000017,-0.1595506713918782,-0.142354197933719,-0.20346144207768185
153.6989999999996,-0.1356107552752219,-0.1209864769296568,-0.18458354109014413
157.0559999999996,-0.1121695874109958,-0.0989320083042363,-0.16434145729703134
160.41399999999976,-0.0834915628962512,-0.0763693793925479,-0.14292733289512
163.78799999999956,-0.0473323145950515,-0.0533949505245419,-0.12045532647362574
167.16200000000026,-0.0169086711968007,-0.0303167831213922,-0.09724987701858712
170.52800000000025,0.01351497220145,-0.0073884854981749,-0.07359560618714726
173.89400000000023,0.0421929967161946,0.0152505074418405,-0.049665420488280786
186.08600000000024,0.1297233150177195,0.0919464849354571,0.03582087945995409
189.451,0.1469301297265663,0.1109155059343761,0.058159300735557654
192.84199999999964,0.1613938290470462,0.1287794356137935,0.07974062244228987
196.21900000000005,0.174361283610235,0.1451870910321519,0.10012091906634148
199.6260000000002,0.1838375004064115,0.1602207039936935,0.11938428908008705
202.98999999999972,0.1915680983190818,0.1734619723383915,0.13696971539361485
206.36200000000008,0.1995480703579672,0.1850474648656926,0.15302699208442355
209.72199999999967,0.2015430633676886,0.1948388244862382,0.1673425633806103
213.089,0.2037874305036251,0.2028386624466013,0.1798974925887195
216.45200000000025,0.2037874305036251,0.208978143112273,0.19056317332741243
219.8209999999999,0.2057824235133465,0.2132499089449912,0.1993030066339991
223.17699999999968,0.2037874305036251,0.2156281851813113,0.20602649881919236
226.5469999999996,0.1992986962317521,0.2161398796443281,0.2107585541191889
238.86499999999972,0.1798475143869688,0.2025685157821166,0.21089103298292927
242.2529999999997,0.1723662906005136,0.194846254729965,0.20635166908738264
245.6279999999997,0.1589000877848944,0.185598220452671,0.19998682299693107
248.9979999999996,0.1466807556003511,0.1749179787153511,0.1918866088903124
252.36300000000028,0.1347107975420229,0.1629252440850939,0.18216338192792328
255.7340000000004,0.1199977240953278,0.1497033084401164,0.17090275947758723
259.09900000000016,0.1052846506486328,0.1354304514099181,0.15827470629099438
262.46399999999994,0.0878284618135708,0.1202223383260745,0.1444007765065202
265.8279999999995,0.0718685177357999,0.104227839932934,0.1294349575347647
269.1899999999996,0.0509210911337256,0.0876010338802967,0.11353983125939132
272.5529999999999,0.0307217869102968,0.0704788181440824,0.09686427407118663
275.9219999999996,0.0102731085606528,0.052988012732198,0.07954864643292027
279.26800000000003,-0.0126693110511428,0.0354343753141235,0.061915099393503814
292.20600000000013,-0.0909727866827063,-0.0314054293205408,-0.0072695248048109595
295.5730000000003,-0.1046883636245407,-0.0478435518658947,-0.024748069581253473
298.942,-0.1206483077023116,-0.0636298154570854,-0.04170902795080502
302.35199999999986,-0.1323688916344247,-0.0788067814232325,-0.058187364892130694
305.71500000000015,-0.1440894755665377,-0.0928680739761168,-0.07361956962567037
309.0799999999999,-0.1535656923627141,-0.1059301862735873,-0.0881176827940104
312.4480000000003,-0.1585531748870176,-0.1178987501926307,-0.10156597997072324
315.8209999999999,-0.1675306434307637,-0.1286915221632626,-0.1138621762730551
319.1800000000003,-0.1710218811977761,-0.1381790187282241,-0.12484843879742392
322.5479999999998,-0.1720193777026367,-0.1463673254410059,-0.1345226263816129
325.91799999999967,-0.175261241343434,-0.1531833962209696,-0.14279152235626336
329.27800000000025,-0.1757599895958643,-0.1585709754168702,-0.14957854668729967
332.6369999999997,-0.173764996586143,-0.1625271625112262,-0.1548713305686412
343.83200000000033,-0.1655356504210423,-0.1653330994658513,-0.16154696457201706
347.2510000000002,-0.1583038007608024,-0.1630659441152279,-0.16025311006242238
350.6130000000003,-0.1538150664889293,-0.1594716294653574,-0.15751300110080374
353.97900000000027,-0.1488275839646259,-0.154568855556846,-0.15336197765119727
357.34900000000016,-0.1388526189160191,-0.1484149591681727,-0.14785755195117334
360.7129999999997,-0.1323688916344247,-0.1411008316994361,-0.1410910415402451
364.0799999999999,-0.1216458042071723,-0.1326889329540007,-0.1331303706984566
367.4480000000003,-0.1126683356634262,-0.1232709146603346,-0.12407208543776017
370.8119999999999,-0.1026933706148194,-0.112957742207192,-0.11403337946569436
374.1800000000003,-0.0924690314399973,-0.1018269275681783,-0.10310021750736037
377.5479999999998,-0.0790028286243781,-0.0899976615484278,-0.09140019998687876
380.91799999999967,-0.0680303670709106,-0.077574179644325,-0.0790471681878082
384.281,-0.0602997691582403,-0.0647057620677778,-0.06620050730040361
397.5129999999999,-0.0111730662938518,-0.0117639638019698,-0.013078285287008913
400.9349999999995,0.0027918847741977,0.0019401294734796,0.0006882241899106494
404.326,0.0162580875898169,0.0152923937890251,0.01408810555615818
407.683,0.030971161036512,0.0281771548409529,0.0269967632052119
411.0510000000004,0.0382030106967519,0.0406653411353578,0.03947725110352651
414.415,0.0489260981240042,0.05260040263914,0.05136547301808122
417.78899999999976,0.0601479338036869,0.0639366032130245,0.06260891741801282
421.16200000000026,0.0683772799687875,0.0745472133436249,0.07307563727517097
